time 	 LH 	 RH
004.132	85.6526	14.3474	
004.183	86.3605	13.6394	
004.247	86.9625	13.0375	
004.311	87.0666	12.9334	
004.371	86.2602	13.7398	
004.435	86.8715	13.1285	
004.495	85.4072	14.5928	
004.559	83.8686	16.1314	
004.619	83.8870	16.1130	
004.683	81.0824	18.9176	
004.747	77.3135	22.6865	
004.811	73.4846	26.5154	
004.871	71.2288	28.7712	
004.935	68.7329	31.2671	
004.995	69.2921	30.7079	
005.070	69.4868	30.5132	
005.131	70.9738	29.0262	
005.196	72.1860	27.8140	
005.260	73.5309	26.4691	
005.324	74.3893	25.6107	
005.384	75.4413	24.5587	
005.448	76.0991	23.9009	
005.508	76.8678	23.1322	
005.572	75.5686	24.4314	
005.633	75.2590	24.7410	
005.696	75.5713	24.4287	
005.761	76.7394	23.2606	
005.824	76.4348	23.5652	
005.884	74.1249	25.8751	
005.948	71.2129	28.7871	
006.009	69.2229	30.7771	
006.073	67.5051	32.4949	
006.135	67.0222	32.9778	
006.190	67.4967	32.5033	
006.259	67.2904	32.7096	
006.324	65.0847	34.9153	
006.378	63.2125	36.7875	
006.448	61.8830	38.1170	
006.508	58.8744	41.1256	
006.573	56.1206	43.8794	
006.634	53.7220	46.2780	
006.696	54.8230	45.1770	
006.760	54.1181	45.8819	
006.824	51.7010	48.2990	
006.884	49.3324	50.6676	
006.948	48.9143	51.0857	
007.008	47.9530	52.0470	
7692	 7692	 7692 
7701	 7701	 7701 
000.001	50.0000	50.0000	
000.039	50.0000	50.0000	
000.042	52.4782	47.5218	
000.105	54.8485	45.1515	
000.165	57.1057	42.8943	
000.229	59.1566	40.8434	
000.293	61.1874	38.8126	
000.357	63.1150	36.8850	
000.417	64.9592	35.0408	
000.481	66.6948	33.3052	
000.541	68.2190	31.7810	
000.605	69.7212	30.2788	
000.665	71.2330	28.7670	
000.729	72.6691	27.3309	
000.804	74.0335	25.9665	
000.867	75.3299	24.6701	
000.930	76.5627	23.4373	
000.995	77.6946	22.3054	
001.054	78.6783	21.3217	
001.118	79.6981	20.3019	
001.179	80.6610	19.3390	
001.242	79.4086	20.5914	
001.307	76.2481	23.7519	
001.369	73.0680	26.9320	
001.429	71.8585	28.1415	
001.491	68.6970	31.3030	
001.554	65.2837	34.7163	
001.619	62.8745	37.1255	
001.679	61.0458	38.9542	
001.743	58.1597	41.8403	
001.806	55.3070	44.6930	
001.870	53.2573	46.7427	
001.930	51.4848	48.5152	
001.994	48.9961	51.0039	
002.054	50.7735	49.2265	
002.119	52.5229	47.4771	
002.180	50.1509	49.8491	
002.243	47.6454	52.3546	
002.307	45.2818	54.7182	
002.368	43.0564	56.9436	
002.423	40.9041	59.0959	
002.493	38.8590	61.1410	
002.552	36.9202	63.0798	
002.617	35.1745	64.8255	
002.677	33.4168	66.5832	
002.737	31.7462	68.2538	
002.793	30.1593	69.8407	
002.858	28.7245	71.2755	
002.917	27.3168	72.6832	
002.989	26.3134	73.6866	
003.044	28.5851	71.4149	
003.116	32.1504	67.8496	
003.177	35.5417	64.4583	
003.241	38.7644	61.2356	
003.308	41.8222	58.1778	
003.370	44.7234	55.2767	
003.430	47.4321	52.5679	
003.495	50.0076	49.9924	
003.555	52.4514	47.5486	
003.618	52.5238	47.4762	
003.678	51.4378	48.5622	
003.742	51.3178	48.6822	
003.806	53.6312	46.3688	
003.870	55.8258	44.1741	
003.930	56.9819	43.0181	
003.994	56.3840	43.6160	
004.054	58.4474	41.5526	
004.118	60.0220	39.9780	
004.172	57.6083	42.3917	
004.241	54.9424	45.0576	
004.306	52.7652	47.2348	
004.370	54.2155	45.7845	
004.430	52.8181	47.1819	
004.482	50.3457	49.6543	
004.552	48.0203	51.9797	
004.618	46.2059	53.7941	
004.678	44.0162	55.9838	
004.742	41.9491	58.0509	
004.807	39.9170	60.0830	
004.869	38.4523	61.5477	
004.930	37.3511	62.6489	
004.994	38.2882	61.7118	
005.054	41.1212	58.8788	
005.118	43.6977	56.3023	
005.178	46.3714	53.6286	
005.245	49.0372	50.9628	
005.295	51.5851	48.4149	
005.370	54.0056	45.9944	
005.430	56.2796	43.7204	
005.495	58.4541	41.5459	
005.555	60.5294	39.4706	
005.618	62.5029	37.4971	
005.678	64.3770	35.6230	
005.744	66.1572	33.8428	
005.807	67.8481	32.1519	
005.872	69.4554	30.5446	
005.932	70.9755	29.0245	
005.989	72.4235	27.5765	
006.054	73.7808	26.2192	
006.120	75.0884	24.9116	
006.180	76.3321	23.6679	
006.244	77.5153	22.4847	
006.307	78.6391	21.3609	
006.365	79.7068	20.2932	
006.417	80.7207	19.2793	
006.481	81.6844	18.3156	
006.541	82.5786	17.4214	
006.605	83.3888	16.6112	
006.676	82.5365	17.4635	
006.742	80.2267	19.7733	
006.806	78.1387	21.8613	
006.871	78.8767	21.1233	
006.930	76.9796	23.0204	
006.994	76.9066	23.0934	
007.054	77.9154	22.0846	
7702	 7702	 7702 
7691	 7691	 7691 
000.002	50.0000	50.0000	
000.047	50.0000	50.0000	
000.061	49.8153	50.1847	
000.119	52.2871	47.7129	
000.182	54.5582	45.4418	
000.245	56.8140	43.1860	
000.304	58.9347	41.0653	
000.372	60.9878	39.0122	
000.428	62.9330	37.0670	
000.492	64.7592	35.2408	
000.557	66.5114	33.4886	
000.620	68.1858	31.8142	
000.680	69.7764	30.2236	
000.745	71.2868	28.7132	
000.806	72.7217	27.2783	
000.874	74.0848	25.9152	
000.928	75.3802	24.6198	
000.992	76.6098	23.3902	
001.056	77.7786	22.2214	
001.120	78.8882	21.1117	
001.180	79.9397	20.0603	
001.244	80.9410	19.0590	
001.305	81.8827	18.1173	
001.368	82.7537	17.2463	
001.429	83.6150	16.3850	
001.492	84.4342	15.5658	
001.556	85.2125	14.7875	
001.620	85.9518	14.0482	
001.680	86.6542	13.3458	
001.744	87.3214	12.6786	
001.804	87.9549	12.0451	
001.872	88.5550	11.4450	
001.928	89.1271	10.8729	
001.994	89.6708	10.3292	
002.057	90.1872	9.8128	
7693	 7693	 7693 
7691	 7691	 7691 
000.002	50.0000	50.0000	
000.063	50.0000	50.0000	
000.068	52.4959	47.5041	
000.133	54.8181	45.1819	
000.198	57.0095	42.9905	
000.262	58.6786	41.3214	
000.325	59.0948	40.9052	
000.386	59.0560	40.9440	
000.451	61.0586	38.9414	
000.504	62.9157	37.0843	
000.577	64.7589	35.2411	
000.632	66.2455	33.7545	
000.696	67.9136	32.0864	
000.761	69.1499	30.8501	
000.825	70.6710	29.3290	
000.884	71.8747	28.1253	
000.951	73.2746	26.7254	
001.011	74.0036	25.9964	
001.079	75.2733	24.7267	
001.134	76.3525	23.6475	
001.185	77.4869	22.5131	
001.249	78.4831	21.5169	
001.312	79.5376	20.4624	
001.373	80.5340	19.4660	
001.437	81.4976	18.5024	
001.496	82.3646	17.6354	
001.564	83.1748	16.8252	
001.621	83.9719	16.0281	
001.684	84.7726	15.2274	
001.748	85.5338	14.4662	
001.813	86.2567	13.7433	
001.873	86.9327	13.0673	
001.937	87.5861	12.4139	
001.997	88.2067	11.7933	
002.065	88.7962	11.2038	
002.120	89.3491	10.6509	
002.184	89.8816	10.1184	
002.248	90.3875	9.6125	
7693	 7693	 7693 
7691	 7691	 7691 
000.001	50.0000	50.0000	
000.052	50.0000	50.0000	
000.068	52.5000	47.5000	
000.118	54.8750	45.1250	
000.182	57.1312	42.8688	
000.245	59.2747	40.7253	
000.309	61.3109	38.6891	
000.369	63.2454	36.7546	
000.433	65.0831	34.9169	
000.499	66.8289	33.1711	
000.564	68.4875	31.5125	
000.619	70.0631	29.9369	
000.680	71.5599	28.4401	
000.746	72.9819	27.0181	
000.810	74.3328	25.6672	
000.869	75.6162	24.3838	
000.934	76.8354	23.1646	
000.997	77.9936	22.0064	
001.062	79.0939	20.9061	
001.117	80.1392	19.8608	
001.181	81.1323	18.8677	
001.245	82.0757	17.9243	
001.311	82.9719	17.0281	
001.371	83.8233	16.1767	
001.435	84.6321	15.3679	
001.498	85.4005	14.5995	
001.561	86.1305	13.8695	
001.618	86.8240	13.1760	
001.683	87.4828	12.5172	
001.746	88.1086	11.8914	
001.811	88.7032	11.2968	
001.872	89.2680	10.7320	
001.933	89.8046	10.1954	
001.999	90.3144	9.6856	
7693	 7693	 7693 
7691	 7691	 7691 
000.001	50.0000	50.0000	
000.023	50.0000	50.0000	
000.034	52.4987	47.5013	
000.074	54.8673	45.1327	
000.145	57.1234	42.8766	
000.208	59.2595	40.7405	
000.273	61.2694	38.7306	
000.332	63.1853	36.8147	
000.396	65.0233	34.9767	
000.460	66.7702	33.2298	
000.524	68.4290	31.5710	
000.581	70.0067	29.9933	
000.647	71.5061	28.4939	
000.709	72.9307	27.0694	
000.773	74.2838	25.7162	
000.832	75.5695	24.4305	
000.897	76.7910	23.2090	
000.961	77.9514	22.0486	
001.026	79.0538	20.9462	
001.082	80.1011	19.8989	
001.145	81.0961	18.9039	
001.209	82.0413	17.9587	
001.267	82.9392	17.0608	
001.334	83.7923	16.2077	
001.397	84.6026	15.3974	
001.461	85.3725	14.6275	
001.525	86.1039	13.8961	
001.582	86.7987	13.2013	
001.646	87.4587	12.5413	
001.709	88.0858	11.9142	
001.772	88.6815	11.3185	
001.831	89.2474	10.7526	
001.895	89.7850	10.2150	
001.962	90.2957	9.7043	
7693	 7693	 7693 
7701	 7701	 7701 
000.001	50.0000	50.0000	
000.040	50.0000	50.0000	
000.044	52.4828	47.5172	
000.116	54.8069	45.1931	
000.182	56.7256	43.2744	
000.245	58.6840	41.3160	
000.302	60.6962	39.3038	
000.369	62.6400	37.3599	
000.429	64.5077	35.4923	
000.494	66.2811	33.7189	
000.555	67.9663	32.0337	
000.617	69.5610	30.4390	
000.682	71.0821	28.9179	
000.746	72.5232	27.4768	
000.801	73.8879	26.1121	
000.870	75.1127	24.8873	
000.930	76.3555	23.6445	
000.994	77.5305	22.4695	
001.054	78.6516	21.3484	
001.118	79.7173	20.2827	
001.182	80.7311	19.2689	
001.245	81.6942	18.3058	
001.302	82.6094	17.3906	
001.371	83.4789	16.5211	
001.431	84.3050	15.6950	
001.482	85.0897	14.9103	
001.553	85.8352	14.1648	
001.617	86.5435	13.4565	
001.680	87.2163	12.7837	
001.744	87.8554	12.1446	
001.803	88.4620	11.5380	
001.870	89.0388	10.9612	
001.931	89.5868	10.4132	
001.996	90.1072	9.8928	
7702	 7702	 7702 
7691	 7691	 7691 
000.001	50.0000	50.0000	
000.040	50.0000	50.0000	
000.047	52.4997	47.5003	
000.090	54.8747	45.1253	
000.163	57.1308	42.8692	
000.225	59.2715	40.7285	
000.287	61.3032	38.6968	
000.353	63.2342	36.7658	
000.416	64.7790	35.2210	
000.472	66.3367	33.6633	
000.540	67.9897	32.0103	
000.599	69.5876	30.4124	
000.663	70.9805	29.0195	
000.723	72.4109	27.5891	
000.775	73.7885	26.2115	
000.851	75.0991	24.9009	
000.915	76.3416	23.6584	
000.972	77.5241	22.4759	
001.041	78.6477	21.3523	
001.102	79.7153	20.2847	
001.159	80.7295	19.2705	
001.223	81.6927	18.3073	
001.288	82.6075	17.3924	
001.352	83.4768	16.5232	
001.416	84.2922	15.7078	
001.471	85.0769	14.9231	
001.541	85.8227	14.1773	
001.601	86.5283	13.4717	
001.665	87.1093	12.8907	
001.725	87.7330	12.2670	
001.790	88.3462	11.6538	
001.853	88.9288	11.0712	
001.917	89.4817	10.5183	
001.973	90.0074	9.9926	
7693	 7693	 7693 
